Region,Year,Crime,Pollution,Price
Midwood,2022,2.337518562,25,12.82475823
Midwood,2023,2.150321925,36,12.81749189
Morningside Heights,2010,19.04985816,61,28.71034279
Morningside Heights,2011,15.91151543,63,25.93924958
Morningside Heights,2012,17.30905996,63,26.92638247
Morningside Heights,2013,18.44478974,53,29.28985365
Morningside Heights,2014,15.10415792,53,34.05117375
Morningside Heights,2015,12.77922339,52,42.7033199
Morningside Heights,2016,12.94144714,51,51.26583832
Morningside Heights,2017,9.663284547,37,44.09439151
Morningside Heights,2018,8.116762366,39,33.98610156
Morningside Heights,2019,6.782213069,36,33.82280718
Morningside Heights,2020,5.32781676,32,33.47929589
Morningside Heights,2021,3.873420452,29,32.65020025
Morningside Heights,2022,2.419024144,26,31.82110462
Morningside Heights,2023,0.964627836,23,30.99200898
Morrisania-Melrose,2010,21.06261009,67,4.365975833
Morrisania-Melrose,2011,21.32933079,69,4.074992629
Morrisania-Melrose,2012,17.78346631,68,3.044887526
Morrisania-Melrose,2013,16.05656832,56,3.626853934
Morrisania-Melrose,2014,13.64921366,56,3.926431588
Morrisania-Melrose,2015,12.7445546,55,5.24997544
Morrisania-Melrose,2016,11.18298748,54,6.676652579
Morrisania-Melrose,2017,10.56189292,42,7.872507608
Morrisania-Melrose,2018,8.808339219,45,8.659512818
Morrisania-Melrose,2019,7.852191592,41,9.796025278
Morrisania-Melrose,2020,6.752168661,36,10.41040682
Morrisania-Melrose,2021,5.652145731,32,11.14242031
Morrisania-Melrose,2022,4.5521228,28,11.8744338
Morrisania-Melrose,2023,3.45209987,24,12.60644729
Mott Haven-Port Morris,2010,31.38687623,51,4.807975636
Mott Haven-Port Morris,2011,29.30135256,79,3.856448286
Mott Haven-Port Morris,2012,31.96250889,69,1.796238081
Mott Haven-Port Morris,2013,28.836104,50,2.550093306
Mott Haven-Port Morris,2014,32.8153283,41,3.366565171
Mott Haven-Port Morris,2015,30.0066661,66,4.933208914
Mott Haven-Port Morris,2016,26.88614836,49,5.932619576
Mott Haven-Port Morris,2017,24.7899951,53,6.960269119
Mott Haven-Port Morris,2018,20.82974051,45,8.102101945
Mott Haven-Port Morris,2019,20.04835051,56,9.782928986
Mott Haven-Port Morris,2020,18.56834961,33,10.25227528
Mott Haven-Port Morris,2021,17.0883487,31,10.99354185
Mott Haven-Port Morris,2022,15.6083478,30,11.73480842
Mott Haven-Port Morris,2023,14.12834689,22,12.47607498
Mount Hope,2010,3.128545586,80,4.149207843
Mount Hope,2011,3.286026907,69,3.53992212
Mount Hope,2012,3.322331013,66,2.800254042
Mount Hope,2013,2.187255359,55,3.313602441
Mount Hope,2014,2.192324851,42,4.032385837
Mount Hope,2015,1.866569095,58,5.29465362
Mount Hope,2016,2.103036376,62,6.796411026
Mount Hope,2017,1.827321414,48,7.932138656
Mount Hope,2018,1.632554794,44,8.666895114
Mount Hope,2019,1.538198387,39,9.454537276
Mount Hope,2020,1.419241702,28,10.06285257
Mount Hope,2021,1.300285017,36,10.72112943
Mount Hope,2022,1.181328333,26,11.37940629
Mount Hope,2023,1.062371648,28,12.03768315
Murray Hill,2010,6.044321253,71,5.721441897
Murray Hill,2011,6.191990655,43,5.758275214
Murray Hill,2012,5.372858836,59,6.801885856
Murray Hill,2013,5.40736409,59,8.212601896
Murray Hill,2014,5.711697153,55,10.29000097
Murray Hill,2015,4.070817004,48,12.2569001
Murray Hill,2016,3.877849237,44,14.21888812
Murray Hill,2017,4.079811265,41,14.44479913
Murray Hill,2018,3.721022043,49,14.11575483
Murray Hill,2019,3.529758912,37,13.30255705
Murray Hill,2020,3.321557334,38,14.2159803
Murray Hill,2021,3.113355756,43,14.73753251
Murray Hill,2022,2.905154178,22,15.25908472
Murray Hill,2023,2.6969526,31,15.78063693
Murray Hill-Kips Bay,2010,2.321678668,65,35.8672075
Murray Hill-Kips Bay,2011,2.672291289,55,34.34123192
Murray Hill-Kips Bay,2012,2.650541532,65,35.27254002
Murray Hill-Kips Bay,2013,2.540157428,51,36.92666093
Murray Hill-Kips Bay,2014,2.518080607,58,39.8410626
Murray Hill-Kips Bay,2015,2.738031155,61,51.29938456
Murray Hill-Kips Bay,2016,2.486028334,60,53.33538722
Murray Hill-Kips Bay,2017,2.873272124,37,47.29580472
Murray Hill-Kips Bay,2018,3.152094195,44,39.2110113
Murray Hill-Kips Bay,2019,3.204134829,55,37.31396461
Murray Hill-Kips Bay,2020,3.312116497,19,36.91603942
Murray Hill-Kips Bay,2021,3.420098165,22,35.81041809
Murray Hill-Kips Bay,2022,3.528079833,24,34.70479676
Murray Hill-Kips Bay,2023,3.6360615,27,33.59917543
New Brighton-Silver Lake,2010,11.37045977,60,1.23759945
New Brighton-Silver Lake,2011,14.07686479,85,1.592427065
New Brighton-Silver Lake,2012,9.488846722,76,2.3241823
New Brighton-Silver Lake,2013,12.22947607,48,4.372114724
New Brighton-Silver Lake,2014,14.8312372,53,4.930753355
New Brighton-Silver Lake,2015,12.65008179,73,8.812984963
New Brighton-Silver Lake,2016,12.12905315,61,12.23111678
New Brighton-Silver Lake,2017,15.36710857,27,10.61413416
New Brighton-Silver Lake,2018,5.628415287,58,11.30168942
New Brighton-Silver Lake,2019,6.311502008,34,12.43329077
New Brighton-Silver Lake,2020,5.11780509,36,13.49788783
New Brighton-Silver Lake,2021,3.924108173,43,14.53353358
New Brighton-Silver Lake,2022,2.730411256,31,15.56917932
New Brighton-Silver Lake,2023,1.536714338,25,16.60482506
New Dorp-Midland Beach,2010,2.550623476,65,1.173755024
New Dorp-Midland Beach,2011,3.391341519,77,1.804832531
New Dorp-Midland Beach,2012,3.135904526,70,2.163343478
New Dorp-Midland Beach,2013,2.455774913,63,3.628081721
New Dorp-Midland Beach,2014,2.710394246,69,5.011786652
New Dorp-Midland Beach,2015,1.790526712,65,8.465524011
New Dorp-Midland Beach,2016,1.98840044,47,11.47235045
New Dorp-Midland Beach,2017,1.932145429,46,11.74123366
New Dorp-Midland Beach,2018,1.912358057,52,13.16913859
New Dorp-Midland Beach,2019,1.772174799,45,13.26326818
New Dorp-Midland Beach,2020,1.660830182,39,14.76231366
New Dorp-Midland Beach,2021,1.549485564,38,15.98234761
New Dorp-Midland Beach,2022,1.438140947,46,17.20238156
New Dorp-Midland Beach,2023,1.326796329,30,18.42241551
New Springville-Bloomfield-Travis,2010,12.59394163,75,1.159021697
New Springville-Bloomfield-Travis,2011,11.9152838,72,2.259110102
New Springville-Bloomfield-Travis,2012,10.87685556,68,3.028926427
New Springville-Bloomfield-Travis,2013,10.93441883,58,4.502259105
New Springville-Bloomfield-Travis,2014,11.56875948,52,4.520675764
New Springville-Bloomfield-Travis,2015,8.838756172,59,7.386307824
New Springville-Bloomfield-Travis,2016,8.218315741,51,9.80994008
New Springville-Bloomfield-Travis,2017,6.11169644,51,11.12857283
New Springville-Bloomfield-Travis,2018,5.184633498,43,11.56320597
New Springville-Bloomfield-Travis,2019,4.506740762,34,12.2270242
New Springville-Bloomfield-Travis,2020,3.707947919,30,13.54995211
New Springville-Bloomfield-Travis,2021,2.909155076,32,14.70919542
New Springville-Bloomfield-Travis,2022,2.110362233,29,15.86843873
New Springville-Bloomfield-Travis,2023,1.31156939,33,17.02768204
North Corona,2010,13.90955662,56,5.53807377
North Corona,2011,14.4945106,72,4.978937477
North Corona,2012,12.32002552,52,5.700474531
North Corona,2013,14.00342399,56,6.972826216
North Corona,2014,14.49778124,48,9.092961149
North Corona,2015,13.56581234,55,11.14287336
North Corona,2016,12.96646754,62,12.94772431
North Corona,2017,12.78543761,41,13.50696456
North Corona,2018,12.01405713,43,13.69868198
North Corona,2019,11.73030126,37,13.57868824
North Corona,2020,11.35396444,38,14.45991289
North Corona,2021,10.97762763,52,15.11789152
North Corona,2022,10.60129082,41,15.77587015
North Corona,2023,10.224954,25,16.43384877
North Riverdale-Fieldston-Riverdale,2010,9.343906539,64,7.779196543
North Riverdale-Fieldston-Riverdale,2011,8.158299495,66,5.410814262
North Riverdale-Fieldston-Riverdale,2012,5.366808152,65,5.078086622
North Riverdale-Fieldston-Riverdale,2013,2.49142489,54,5.73126412
North Riverdale-Fieldston-Riverdale,2014,2.87703336,54,6.184313918
North Riverdale-Fieldston-Riverdale,2015,3.08242956,51,7.426824472
North Riverdale-Fieldston-Riverdale,2016,2.732634599,52,9.079412632
North Riverdale-Fieldston-Riverdale,2017,2.289299331,38,8.936990468
North Riverdale-Fieldston-Riverdale,2018,1.831409714,40,10.08127885
North Riverdale-Fieldston-Riverdale,2019,1.583280156,36,12.22047604
North Riverdale-Fieldston-Riverdale,2020,1.285912277,33,12.33473214
North Riverdale-Fieldston-Riverdale,2021,0.988544397,30,12.88578587
North Riverdale-Fieldston-Riverdale,2022,0.691176518,26,13.43683961
North Riverdale-Fieldston-Riverdale,2023,0.393808639,23,13.98789334
North Side-South Side,2010,10.89059225,56,9.338004381
North Side-South Side,2011,11.3368711,62,8.503347525
North Side-South Side,2012,10.15551588,70,9.948641932
North Side-South Side,2013,9.932294697,52,12.4156353
North Side-South Side,2014,7.85462056,53,13.8806152
North Side-South Side,2015,7.152904722,48,15.53801099
North Side-South Side,2016,6.258057585,50,17.42390401
North Side-South Side,2017,5.794771412,29,16.88221481
North Side-South Side,2018,5.307282502,45,15.81064591
North Side-South Side,2019,4.681093342,58,15.80933295
North Side-South Side,2020,4.084476449,43,16.28097633
North Side-South Side,2021,3.487859557,39,16.58146669
North Side-South Side,2022,2.891242664,25,16.88195705
North Side-South Side,2023,2.294625772,21,17.18244742
Norwood,2010,18.72900837,70,3.408309592
Norwood,2011,19.18297321,69,2.798104302
Norwood,2012,16.92132557,61,1.899371368
Norwood,2013,18.74699689,51,2.367154494
Norwood,2014,18.69335839,44,2.837393179
Norwood,2015,16.8279488,55,3.619487271
Norwood,2016,17.30562578,61,4.634859046
Norwood,2017,14.65657082,38,5.845447402
Norwood,2018,14.11626107,45,5.964541789
Norwood,2019,13.62414997,28,6.688930361
Norwood,2020,13.02700127,40,7.049562496
Norwood,2021,12.42985256,56,7.480424671
Norwood,2022,11.83270385,28,7.911286845
Norwood,2023,11.23555515,33,8.34214902
Oakland Gardens,2010,3.898127206,43,5.200864355
Oakland Gardens,2011,3.485863019,65,5.382575381
Oakland Gardens,2012,3.270818431,74,6.41881936
Oakland Gardens,2013,3.651848005,50,7.809890969
Oakland Gardens,2014,3.201317328,48,9.70557902
Oakland Gardens,2015,3.129853842,63,11.19364503
Oakland Gardens,2016,3.476541694,54,13.19369414
Oakland Gardens,2017,3.53001666,45,13.69708279
Oakland Gardens,2018,2.653485108,45,13.87019938
Oakland Gardens,2019,2.681268876,44,13.28127557
Oakland Gardens,2020,2.541930371,31,14.26841207
Oakland Gardens,2021,2.402591867,36,14.91486488
Oakland Gardens,2022,2.263253362,38,15.56131768
Oakland Gardens,2023,2.123914858,18,16.20777049
Oakwood-Oakwood Beach,2010,7.645790188,70,1.419310475
Oakwood-Oakwood Beach,2011,7.625185156,64,1.830615853
Oakwood-Oakwood Beach,2012,7.40785112,77,2.071260186
Oakwood-Oakwood Beach,2013,7.024695629,46,3.480748453
Oakwood-Oakwood Beach,2014,5.737044614,53,3.502848443
Oakwood-Oakwood Beach,2015,4.826498404,60,7.663785473
Oakwood-Oakwood Beach,2016,5.317585018,58,11.06841175
Oakwood-Oakwood Beach,2017,4.86689081,47,11.1138395
Oakwood-Oakwood Beach,2018,4.964519417,32,12.11816128
Oakwood-Oakwood Beach,2019,4.696927173,36,12.45784631
Oakwood-Oakwood Beach,2020,4.4963028,54,13.80580522
Oakwood-Oakwood Beach,2021,4.295678427,45,14.93814244
Oakwood-Oakwood Beach,2022,4.095054054,22,16.07047966
Oakwood-Oakwood Beach,2023,3.894429681,41,17.20281688
Ocean Hill,2010,49.03165262,61,5.534819753
Ocean Hill,2011,53.14301078,64,5.982958447
Ocean Hill,2012,46.31113416,54,7.0044691
Ocean Hill,2013,36.67092241,52,9.28445142
Ocean Hill,2014,35.25996826,63,11.46498378
Ocean Hill,2015,28.80977535,55,13.42083291
Ocean Hill,2016,25.35140048,56,15.57680974
Ocean Hill,2017,24.93537506,35,15.61978194
Ocean Hill,2018,22.21551073,57,15.33125429
Ocean Hill,2019,20.14958806,34,15.80067445
Ocean Hill,2020,18.00723949,47,16.81136856
Ocean Hill,2021,15.86489092,37,17.6492505
Ocean Hill,2022,13.72254234,31,18.48713244
Ocean Hill,2023,11.58019377,25,19.32501438
Ocean Parkway South,2010,1.117428975,88,9.414595816
Ocean Parkway South,2011,1.150789505,71,7.322463413
Ocean Parkway South,2012,1.123970256,46,7.624496612
Ocean Parkway South,2013,1.181860586,56,9.074501513
Ocean Parkway South,2014,1.13983286,56,10.58712307
Ocean Parkway South,2015,1.188892462,63,13.20228857
Ocean Parkway South,2016,1.130184472,52,15.59277084
Ocean Parkway South,2017,1.152097761,31,14.60563795
Ocean Parkway South,2018,1.17973467,51,13.38522739
Ocean Parkway South,2019,1.172284583,41,13.41387551
Ocean Parkway South,2020,1.17244521,31,13.61083309
Ocean Parkway South,2021,1.172605837,32,13.70188426
Ocean Parkway South,2022,1.172766464,32,13.79293543
Ocean Parkway South,2023,1.172927091,48,13.8839866
Old Astoria,2010,3.759125001,65,6.953478455
Old Astoria,2011,3.570899662,69,7.153497555
Old Astoria,2012,3.295511764,60,7.782212013
Old Astoria,2013,3.79820915,34,8.983920637
Old Astoria,2014,3.778258246,37,10.88605719
Old Astoria,2015,3.019142674,62,13.1384025
Old Astoria,2016,3.586925799,59,15.06805577
Old Astoria,2017,2.992323425,50,15.67557152
Old Astoria,2018,3.190524216,47,16.01510851
Old Astoria,2019,3.110747383,30,15.50852782
Old Astoria,2020,3.064844477,38,16.58344056
Old Astoria,2021,3.018941572,28,17.32064776
Old Astoria,2022,2.973038666,29,18.05785496
Old Astoria,2023,2.927135761,33,18.79506216
Old Town-Dongan Hills-South Beach,2010,2.013911433,66,1.2130439
Old Town-Dongan Hills-South Beach,2011,2.302708955,67,1.775365878
Old Town-Dongan Hills-South Beach,2012,2.066078142,59,2.461693346
Old Town-Dongan Hills-South Beach,2013,1.873437439,52,3.623170602
Old Town-Dongan Hills-South Beach,2014,1.932145429,55,4.605392393
Old Town-Dongan Hills-South Beach,2015,1.970902515,53,7.267213437
Old Town-Dongan Hills-South Beach,2016,1.602301373,56,10.10215106
Old Town-Dongan Hills-South Beach,2017,1.642530247,38,10.60185639
Old Town-Dongan Hills-South Beach,2018,1.56943144,35,11.90821137
Old Town-Dongan Hills-South Beach,2019,1.50052141,29,12.61827587
Old Town-Dongan Hills-South Beach,2020,1.432813145,23,13.93978362
Old Town-Dongan Hills-South Beach,2021,1.36510488,17,15.14010738
Old Town-Dongan Hills-South Beach,2022,1.297396615,11,16.34043114
Old Town-Dongan Hills-South Beach,2023,1.229688351,5,17.5407549
Ozone Park,2010,4.755689046,65,4.690109022
Ozone Park,2011,4.332304682,82,4.984775558
Ozone Park,2012,4.197390777,62,5.265936539
Ozone Park,2013,4.097636253,66,6.513358212
Ozone Park,2014,3.494530215,60,8.234701886
Ozone Park,2015,3.210475121,60,9.916756699
Ozone Park,2016,3.560433614,64,11.81244475
Ozone Park,2017,3.070001127,52,13.3839996
Ozone Park,2018,3.09469446,51,13.88738827
Ozone Park,2019,2.925805383,44,14.43374913
Ozone Park,2020,2.783809243,44,15.56876978
Ozone Park,2021,2.641813102,36,16.56982748
Ozone Park,2022,2.499816962,31,17.57088517
Ozone Park,2023,2.357820821,33,18.57194287
Park Slope-Gowanus,2010,8.536712557,54,14.64983793
Park Slope-Gowanus,2011,7.648079636,63,14.49391023
Park Slope-Gowanus,2012,8.625673968,55,18.21039191
Park Slope-Gowanus,2013,6.797059077,40,21.73411255
Park Slope-Gowanus,2014,6.010470128,54,22.94470091
Park Slope-Gowanus,2015,6.095179707,44,23.89745605
Park Slope-Gowanus,2016,6.806707465,50,24.5359002
Park Slope-Gowanus,2017,7.667539945,37,23.7967783
Park Slope-Gowanus,2018,5.818320021,58,22.19330124
Park Slope-Gowanus,2019,5.754424167,33,22.1278198
Park Slope-Gowanus,2020,5.405470357,33,22.52330881
Park Slope-Gowanus,2021,5.056516548,27,22.72227805
Park Slope-Gowanus,2022,4.707562738,23,22.9212473
Park Slope-Gowanus,2023,4.358608929,12,23.12021654
Parkchester,2010,2.127893241,68,7.577841072
Parkchester,2011,2.534760872,72,2.469060009
Parkchester,2012,2.034679997,69,1.463510456
Parkchester,2013,1.910559205,57,1.539632649
Parkchester,2014,1.801483357,57,2.326637845
Parkchester,2015,1.991016952,56,3.454965131
Parkchester,2016,2.06509695,54,4.725714567
Parkchester,2017,2.179896419,44,6.154847265
Parkchester,2018,1.907615629,44,5.974364012
Parkchester,2019,1.951327359,39,6.728219222
Parkchester,2020,1.939147231,34,6.350806542
Parkchester,2021,1.926967104,29,6.226487261
Parkchester,2022,1.914786976,25,6.10216798
Parkchester,2023,1.902606849,20,5.977848699
Pelham Bay-Country Club-City Island,2010,12.19718654,68,1.984087997
Pelham Bay-Country Club-City Island,2011,11.85659302,64,2.508348885
Pelham Bay-Country Club-City Island,2012,16.22163164,70,1.915332482
Pelham Bay-Country Club-City Island,2013,9.150123447,51,2.790737639
Pelham Bay-Country Club-City Island,2014,11.19817404,68,3.768048325
Pelham Bay-Country Club-City Island,2015,11.22774891,52,4.512081328
Pelham Bay-Country Club-City Island,2016,6.263767077,61,6.013652873
Pelham Bay-Country Club-City Island,2017,8.793082762,52,7.795157642
Pelham Bay-Country Club-City Island,2018,14.34385778,41,8.615312838
Pelham Bay-Country Club-City Island,2019,13.4325179,43,9.097010766
Pelham Bay-Country Club-City Island,2020,13.86855429,38,10.04251789
Pelham Bay-Country Club-City Island,2021,14.30459069,46,10.90578282
Pelham Bay-Country Club-City Island,2022,14.74062709,26,11.76904775
Pelham Bay-Country Club-City Island,2023,15.17666349,35,12.63231267
Pelham Parkway,2010,9.023556752,57,4.285550329
Pelham Parkway,2011,14.65594595,62,3.583475292
Pelham Parkway,2012,8.812597292,66,2.819519959
Pelham Parkway,2013,12.23503013,62,3.34662404
Pelham Parkway,2014,12.90259313,54,4.082982438
Pelham Parkway,2015,12.8197171,63,5.343330469
Pelham Parkway,2016,13.62548541,52,6.85978646
Pelham Parkway,2017,6.299274068,41,7.992241155
Pelham Parkway,2018,12.70242983,51,8.752267067
Pelham Parkway,2019,11.94422253,38,9.536356272
Pelham Parkway,2020,12.25102229,42,10.1349431
Pelham Parkway,2021,12.55782204,34,10.78652405
Pelham Parkway,2022,12.8646218,31,11.438105
Pelham Parkway,2023,13.17142156,23,12.08968595
Pomonok-Flushing Heights-Hillcrest,2010,8.374979403,63,5.033886642
Pomonok-Flushing Heights-Hillcrest,2011,8.660506286,64,4.88164227
Pomonok-Flushing Heights-Hillcrest,2012,8.850530477,59,5.844219615
Pomonok-Flushing Heights-Hillcrest,2013,9.438428038,50,7.355613398
Pomonok-Flushing Heights-Hillcrest,2014,8.488797679,54,10.70867301
Pomonok-Flushing Heights-Hillcrest,2015,7.234834257,52,12.99233867
Pomonok-Flushing Heights-Hillcrest,2016,8.833523148,50,14.72473234
Pomonok-Flushing Heights-Hillcrest,2017,8.782174098,42,15.30547097
Pomonok-Flushing Heights-Hillcrest,2018,7.75846374,40,15.27723209
Pomonok-Flushing Heights-Hillcrest,2019,7.892834321,37,15.05254886
Pomonok-Flushing Heights-Hillcrest,2020,7.81131427,34,16.1448667
Pomonok-Flushing Heights-Hillcrest,2021,7.72979422,30,16.93016721
Pomonok-Flushing Heights-Hillcrest,2022,7.648274169,27,17.71546772
Pomonok-Flushing Heights-Hillcrest,2023,7.566754119,24,18.50076823
Port Richmond,2010,10.77006483,83,2.381887821
Port Richmond,2011,4.824787051,58,3.743492776
Port Richmond,2012,9.63673907,81,4.224781456
Port Richmond,2013,9.696219239,39,5.658825258
Port Richmond,2014,11.89644997,70,4.718347903
Port Richmond,2015,13.20368963,60,7.872507608
Port Richmond,2016,10.82076785,57,11.2697672
Port Richmond,2017,14.81774365,51,10.74427856
Port Richmond,2018,9.201857746,43,11.61108928
Port Richmond,2019,10.16151509,40,11.78011328
Port Richmond,2020,9.980729043,37,12.98735601
Port Richmond,2021,9.799942998,38,13.96772915
Port Richmond,2022,9.619156954,32,14.9481023
Port Richmond,2023,9.438370909,32,15.92847545
Prospect Heights,2010,2.907777377,100,13.66270503
Prospect Heights,2011,2.726747447,66,15.53260976
Prospect Heights,2012,2.711048374,65,20.18588547
Prospect Heights,2013,3.056427971,58,24.63657793
Prospect Heights,2014,2.842364575,52,25.20626657
Prospect Heights,2015,2.980385588,55,26.00554955
Prospect Heights,2016,3.594448271,52,26.52858265
Prospect Heights,2017,3.044980731,40,24.71638346
Prospect Heights,2018,2.977769076,52,22.67336214
Prospect Heights,2019,2.996660415,40,21.74147922
Prospect Heights,2020,2.979308255,46,22.30510106
Prospect Heights,2021,2.961956096,54,22.4299256
Prospect Heights,2022,2.944603936,26,22.55475014
Prospect Heights,2023,2.927251776,41,22.67957468
Prospect Lefferts Gardens-Wingate,2010,15.77480268,87,6.394263825
Prospect Lefferts Gardens-Wingate,2011,16.22664161,68,5.543414203
Prospect Lefferts Gardens-Wingate,2012,12.96793932,59,7.168991254
Prospect Lefferts Gardens-Wingate,2013,10.05249072,54,10.1917788
Prospect Lefferts Gardens-Wingate,2014,10.96925115,44,12.67434437
Prospect Lefferts Gardens-Wingate,2015,9.099916786,58,13.08933306
Prospect Lefferts Gardens-Wingate,2016,9.114307602,51,15.08569884
Prospect Lefferts Gardens-Wingate,2017,9.442679871,45,14.58353796
Prospect Lefferts Gardens-Wingate,2018,8.309403069,50,13.48713289
Prospect Lefferts Gardens-Wingate,2019,7.978904999,31,13.90334937
Prospect Lefferts Gardens-Wingate,2020,7.5276393,40,14.37447892
Prospect Lefferts Gardens-Wingate,2021,7.076373601,43,14.75271735
Prospect Lefferts Gardens-Wingate,2022,6.625107902,33,15.13095577
Prospect Lefferts Gardens-Wingate,2023,6.173842202,44,15.5091942
Queens Village,2010,10.6706417,44,4.144975931
Queens Village,2011,10.75486069,51,4.47156468
Queens Village,2012,11.22027278,54,5.085453286
Queens Village,2013,12.14488274,40,6.243247226
Queens Village,2014,12.32493148,53,8.600579511
Queens Village,2015,9.944069001,54,10.98492289
Queens Village,2016,10.06491915,46,12.61663883
Queens Village,2017,9.8127528,42,13.40118848
Queens Village,2018,9.990021495,52,14.07523818
Queens Village,2019,9.824451859,32,13.56611989
Queens Village,2020,9.716887452,27,14.75778789
Queens Village,2021,9.609323046,38,15.59914614
Queens Village,2022,9.501758639,13,16.44050438
Queens Village,2023,9.394194232,12,17.28186263
Queensboro Hill,2010,1.964034171,70,6.888397638
Queensboro Hill,2011,2.080796023,70,7.081771005
Queensboro Hill,2012,2.270820214,70,7.711426687
Queensboro Hill,2013,2.380713722,60,8.915887644
Queensboro Hill,2014,1.94441033,61,10.81403428
Queensboro Hill,2015,1.819635409,63,13.04707734
Queensboro Hill,2016,1.660518767,54,14.97798434
Queensboro Hill,2017,1.805244593,56,15.59785953
Queensboro Hill,2018,1.956838762,52,15.93366035
Queensboro Hill,2019,1.889917351,47,15.44487668
Queensboro Hill,2020,1.87314458,46,16.51720247
Queensboro Hill,2021,1.856371808,40,17.25581903
Queensboro Hill,2022,1.839599037,43,17.99443559
Queensboro Hill,2023,1.822826265,40,18.73305215
Queensbridge-Ravenswood-Long Island City,2010,13.26654877,42,5.994557922
Queensbridge-Ravenswood-Long Island City,2011,13.15878118,68,5.665158953
Queensbridge-Ravenswood-Long Island City,2012,12.37072044,46,6.397244863
Queensbridge-Ravenswood-Long Island City,2013,13.81601631,52,7.705904784
Queensbridge-Ravenswood-Long Island City,2014,12.69565853,54,9.881791244
Queensbridge-Ravenswood-Long Island City,2015,10.35159076,41,11.98885505
Queensbridge-Ravenswood-Long Island City,2016,10.51430511,61,13.85143568
Queensbridge-Ravenswood-Long Island City,2017,11.60686244,38,14.43816749
Queensbridge-Ravenswood-Long Island City,2018,8.754700721,38,14.6452755
Queensbridge-Ravenswood-Long Island City,2019,8.792408049,39,14.52045968
Queensbridge-Ravenswood-Long Island City,2020,8.325956896,43,15.47391162
Queensbridge-Ravenswood-Long Island City,2021,7.859505743,33,16.18613136
Queensbridge-Ravenswood-Long Island City,2022,7.39305459,27,16.89835109
Queensbridge-Ravenswood-Long Island City,2023,6.926603437,22,17.61057083
Rego Park,2010,4.491748388,64,5.132108826
Rego Park,2011,4.179238724,65,5.138247717
Rego Park,2012,3.932959523,60,6.202730577
Rego Park,2013,3.363377546,51,7.527502201
Rego Park,2014,2.984800952,54,9.838178961
Rego Park,2015,2.864441396,53,11.82717808
Rego Park,2016,2.707614202,52,13.60622729
Rego Park,2017,2.347843789,42,13.54361065
Rego Park,2018,2.205570944,42,12.62768883
Rego Park,2019,2.049021787,38,12.3039649
Rego Park,2020,1.885204037,35,13.04198636
Rego Park,2021,1.721386286,31,13.49328074
Rego Park,2022,1.557568535,27,13.94457511
Rego Park,2023,1.393750784,24,14.39586949
Richmond Hill,2010,13.49631124,46,4.036931539
Richmond Hill,2011,11.09157309,76,4.665553472
Richmond Hill,2012,11.6567397,71,4.900058929
Richmond Hill,2013,11.6444748,36,6.07504174
Richmond Hill,2014,10.30204056,61,7.884785375
Richmond Hill,2015,10.28437911,71,9.624545723
Richmond Hill,2016,11.65494085,57,11.42569492
Richmond Hill,2017,12.19541413,39,12.29250564
Richmond Hill,2018,10.04464118,53,13.01934976
Richmond Hill,2019,10.50226836,49,13.55138656
Richmond Hill,2020,10.47697732,29,14.65322149
Richmond Hill,2021,10.45168629,23,15.62871638
Richmond Hill,2022,10.42639525,22,16.60421126
Richmond Hill,2023,10.40110421,20,17.57970615
Ridgewood,2010,13.3939402,67,6.237108334
Ridgewood,2011,17.49744883,67,6.283763874
Ridgewood,2012,14.08306407,49,6.790835861
Ridgewood,2013,13.10072731,55,7.835674291
Ridgewood,2014,12.56221642,70,10.17213436
Ridgewood,2015,10.37824648,54,13.25753855
Ridgewood,2016,8.936221248,54,15.27723209
Ridgewood,2017,8.973015949,33,15.60259307
Ridgewood,2018,9.147995196,45,14.85487673
Ridgewood,2019,8.568974244,31,14.9412304
Ridgewood,2020,8.14705973,34,15.87916173
Ridgewood,2021,7.725145216,32,16.57181375
Ridgewood,2022,7.303230703,29,17.26446577
Ridgewood,2023,6.881316189,28,17.95711779
Rikers Island,2010,1.156022529,75,4.195396646
Rikers Island,2011,1.117428975,53,3.660945217
Rikers Island,2012,1.142449372,75,2.904061482
Rikers Island,2013,1.144575288,59,3.427626618
Rikers Island,2014,1.258066501,51,4.078266698
Rikers Island,2015,1.209824559,59,5.313205972
Rikers Island,2016,1.205409195,56,6.811585306
Rikers Island,2017,1.247109856,23,7.969051827
Rikers Island,2018,1.188401866,44,8.659553733
Rikers Island,2019,1.201105741,47,9.470255039
Rikers Island,2020,1.201332922,21,10.07726606
Rikers Island,2021,1.201560104,37,10.73703041
Rikers Island,2022,1.201787286,26,11.39679475
Rikers Island,2023,1.202014467,36,12.0565591
Rosedale,2010,2.630100031,64,5.544641976
Rosedale,2011,2.375480698,61,5.565514193
Rosedale,2012,2.681776145,40,6.200275017
Rosedale,2013,2.904179673,57,7.205824571
Rosedale,2014,2.11562834,51,8.546557308
Rosedale,2015,2.353403877,65,10.35998428
Rosedale,2016,2.180714079,61,12.17341126
Rosedale,2017,2.01211258,47,13.46871623
Rosedale,2018,1.907125033,49,14.81067675
Rosedale,2019,1.793556534,34,15.34557836
Rosedale,2020,1.678879581,43,16.48764562
Rosedale,2021,1.564202627,36,17.52867649
Rosedale,2022,1.449525674,24,18.56970737
Rosedale,2023,1.334848721,42,19.61073824
Rossville-Woodrow,2010,11.00705798,61,2.877909827
